index,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
1036743,2020-03-05 22:08:00,4198470000000.0,fraud_Homenick LLC,personal_care,21.25,Christie,Williamson,F,519 Jerry Views,Avoca,IA,51521,41.4768,-95.3509,2036,Engineering geologist,1971-08-20,cd8f7c042f8be2b0b248bb51ee966931,1362521314,42.211295,-94.784147,1
1036753,2020-03-05 22:16:00,4198470000000.0,fraud_Reilly LLC,home,253.93,Christie,Williamson,F,519 Jerry Views,Avoca,IA,51521,41.4768,-95.3509,2036,Engineering geologist,1971-08-20,95ffbfac1a63e60ad28dc9033152ab21,1362521808,41.046356,-96.051987,1
1036759,2020-03-05 22:23:00,4198470000000.0,fraud_Medhurst Inc,home,277.72,Christie,Williamson,F,519 Jerry Views,Avoca,IA,51521,41.4768,-95.3509,2036,Engineering geologist,1971-08-20,1a3d2cc016d57fe17cb2c872f2058670,1362522237,40.669511,-95.749574,1
1036868,2020-03-05 23:43:00,4198470000000.0,fraud_Bednar PLC,kids_pets,19.41,Christie,Williamson,F,519 Jerry Views,Avoca,IA,51521,41.4768,-95.3509,2036,Engineering geologist,1971-08-20,efb3ef205c331780b065680a31a25591,1362526995,41.009664,-94.481397,1
1036883,2020-03-05 23:55:00,4198470000000.0,fraud_Daugherty LLC,kids_pets,24.09,Christie,Williamson,F,519 Jerry Views,Avoca,IA,51521,41.4768,-95.3509,2036,Engineering geologist,1971-08-20,0790b75c6856a2bf55623967feeb5c0b,1362527711,40.88686,-96.287232,1
1038908,2020-03-07 01:51:00,4561370000000000.0,fraud_Bailey-Morar,grocery_pos,384.91,Pamela,Lewis,F,653 Jessica Extension Apt. 668,Clifton,SC,29324,34.9906,-81.8327,167,Museum/gallery conservator,1988-11-01,88894a4539d3edfb2b32f7fe50013cea,1362621092,35.087314,-82.680675,1
1038974,2020-03-07 02:47:00,4561370000000000.0,fraud_Reynolds-Schinner,misc_pos,800.91,Pamela,Lewis,F,653 Jessica Extension Apt. 668,Clifton,SC,29324,34.9906,-81.8327,167,Museum/gallery conservator,1988-11-01,69854cc829b66e9adc215929c699a37a,1362624430,35.375371,-81.527404,1
1038980,2020-03-07 02:53:00,4561370000000000.0,fraud_Friesen-Stamm,gas_transport,10.02,Pamela,Lewis,F,653 Jessica Extension Apt. 668,Clifton,SC,29324,34.9906,-81.8327,167,Museum/gallery conservator,1988-11-01,fac97ffad1cc07c6b2c2871de7c0c759,1362624807,35.268456,-82.65087,1
1039293,2020-03-07 08:24:00,4195830000000000.0,fraud_Heller-Langosh,gas_transport,22.22,Victoria,Mcbride,F,0688 Kevin Manor,Clarksville,MO,63336,39.3465,-90.9362,1146,Exercise physiologist,1929-04-07,3f175225a522d1dde43ef0819ed8c35e,1362644655,39.141185,-90.48468,1
1040490,2020-03-07 22:02:00,4561370000000000.0,"fraud_Dare, Fritsch and Zboncak",health_fitness,19.06,Pamela,Lewis,F,653 Jessica Extension Apt. 668,Clifton,SC,29324,34.9906,-81.8327,167,Museum/gallery conservator,1988-11-01,5e7904c86f2756c9a32f10306b8fa43a,1362693747,35.867152,-81.246738,1
1040499,2020-03-07 22:07:00,4561370000000000.0,fraud_Weimann-Lockman,kids_pets,20.19,Pamela,Lewis,F,653 Jessica Extension Apt. 668,Clifton,SC,29324,34.9906,-81.8327,167,Museum/gallery conservator,1988-11-01,e89fb90df56b296376e58179f6d9a0db,1362694027,35.907072,-82.035741,1
1040631,2020-03-07 23:35:00,4561370000000000.0,fraud_Runte-Mohr,food_dining,115.37,Pamela,Lewis,F,653 Jessica Extension Apt. 668,Clifton,SC,29324,34.9906,-81.8327,167,Museum/gallery conservator,1988-11-01,f5764c5501f554342978ed7feb0dbd1f,1362699323,34.739006,-81.116184,1
1040701,2020-03-08 00:13:00,4561370000000000.0,fraud_Bednar Group,misc_net,802.05,Pamela,Lewis,F,653 Jessica Extension Apt. 668,Clifton,SC,29324,34.9906,-81.8327,167,Museum/gallery conservator,1988-11-01,c5aa6d3e364cb8a06fbcff4084c2bc54,1362701614,35.514419,-82.398842,1
1040779,2020-03-08 00:58:00,4195830000000000.0,fraud_Friesen-Stamm,gas_transport,18.96,Victoria,Mcbride,F,0688 Kevin Manor,Clarksville,MO,63336,39.3465,-90.9362,1146,Exercise physiologist,1929-04-07,e51a80a341a4cececbe65a488a41133f,1362704288,39.047578,-91.655151,1
1040810,2020-03-08 01:17:00,4561370000000000.0,fraud_Lemke-Gutmann,shopping_net,976.26,Pamela,Lewis,F,653 Jessica Extension Apt. 668,Clifton,SC,29324,34.9906,-81.8327,167,Museum/gallery conservator,1988-11-01,c5692247d293f8c00fbd01f4216ee183,1362705473,35.874167,-81.228072,1
1041055,2020-03-08 03:56:00,3528040000000000.0,fraud_Doyle Ltd,grocery_pos,303.31,Traci,Bridges,F,00378 Sarah Burgs Suite 106,Winnsboro,SC,29180,34.381,-81.109,14267,Solicitor,1963-03-08,324fd7461e24e19a1b0db63b986f2cae,1362714984,34.260263,-81.861314,1
1041892,2020-03-08 12:46:00,3528040000000000.0,fraud_Crona and Sons,kids_pets,19.8,Traci,Bridges,F,00378 Sarah Burgs Suite 106,Winnsboro,SC,29180,34.381,-81.109,14267,Solicitor,1963-03-08,264572590b6eb2bd9813a565181eb25b,1362746811,33.559377,-80.543533,1
1041939,2020-03-08 13:12:00,4561370000000000.0,fraud_Kris-Kertzmann,travel,10.62,Pamela,Lewis,F,653 Jessica Extension Apt. 668,Clifton,SC,29324,34.9906,-81.8327,167,Museum/gallery conservator,1988-11-01,4d2568a132aa26f77586ca416171b3bb,1362748367,34.644911,-82.365684,1
1042275,2020-03-08 15:46:00,4561370000000000.0,fraud_Will Ltd,food_dining,129.81,Pamela,Lewis,F,653 Jessica Extension Apt. 668,Clifton,SC,29324,34.9906,-81.8327,167,Museum/gallery conservator,1988-11-01,bb0a1783ccd7f462a7be17590eb237a1,1362757604,35.170975,-81.481376,1
1042368,2020-03-08 16:35:00,3528040000000000.0,fraud_Botsford Ltd,shopping_pos,756.81,Traci,Bridges,F,00378 Sarah Burgs Suite 106,Winnsboro,SC,29180,34.381,-81.109,14267,Solicitor,1963-03-08,183277c47512940cdf2a492fba95316e,1362760519,35.07074,-81.34682,1
1042785,2020-03-08 19:36:00,4561370000000000.0,fraud_Pacocha-Weissnat,kids_pets,17.36,Pamela,Lewis,F,653 Jessica Extension Apt. 668,Clifton,SC,29324,34.9906,-81.8327,167,Museum/gallery conservator,1988-11-01,ee57fd0f963ebe7bae9320cc99128a60,1362771419,35.95541,-82.795026,1
1043144,2020-03-08 22:11:00,4561370000000000.0,fraud_Cummerata-Hilpert,entertainment,504.18,Pamela,Lewis,F,653 Jessica Extension Apt. 668,Clifton,SC,29324,34.9906,-81.8327,167,Museum/gallery conservator,1988-11-01,272f913948471575ece3cc3b0c7124fc,1362780692,34.288309,-81.323698,1
1043163,2020-03-08 22:19:00,3528040000000000.0,fraud_Brown PLC,misc_net,830.09,Traci,Bridges,F,00378 Sarah Burgs Suite 106,Winnsboro,SC,29180,34.381,-81.109,14267,Solicitor,1963-03-08,5ed4835c102855863c02d9ad5355cdbf,1362781148,34.762721,-81.015433,1
1043168,2020-03-08 22:22:00,4195830000000000.0,"fraud_Mosciski, Ziemann and Farrell",shopping_net,1087.53,Victoria,Mcbride,F,0688 Kevin Manor,Clarksville,MO,63336,39.3465,-90.9362,1146,Exercise physiologist,1929-04-07,34fdf9a7b47c0d27588813dfbef00390,1362781361,38.962887,-90.364971,1
1043233,2020-03-08 22:49:00,4195830000000000.0,fraud_Gerlach Inc,shopping_net,991.22,Victoria,Mcbride,F,0688 Kevin Manor,Clarksville,MO,63336,39.3465,-90.9362,1146,Exercise physiologist,1929-04-07,cc49c94193fc0e917504b4f80bbd1a04,1362782965,38.87128,-90.56612,1
1043271,2020-03-08 23:05:00,4561370000000000.0,fraud_Lynch-Wisozk,home,279.43,Pamela,Lewis,F,653 Jessica Extension Apt. 668,Clifton,SC,29324,34.9906,-81.8327,167,Museum/gallery conservator,1988-11-01,e2336950851f40115911adda9fb0f06c,1362783901,35.695962,-82.401359,1
1043372,2020-03-08 23:45:00,4561370000000000.0,"fraud_Walter, Hettinger and Kessler",personal_care,23.71,Pamela,Lewis,F,653 Jessica Extension Apt. 668,Clifton,SC,29324,34.9906,-81.8327,167,Museum/gallery conservator,1988-11-01,be891d7e5d64dbd19ab496be5fb198d1,1362786329,35.890553,-81.512926,1
1043468,2020-03-09 00:44:00,3528040000000000.0,fraud_Harris Inc,gas_transport,9.6,Traci,Bridges,F,00378 Sarah Burgs Suite 106,Winnsboro,SC,29180,34.381,-81.109,14267,Solicitor,1963-03-08,138ee4b903fdef28802d73814024b060,1362789862,34.112606,-80.729163,1
1043545,2020-03-09 01:30:00,3528040000000000.0,fraud_Barton Inc,grocery_pos,294.91,Traci,Bridges,F,00378 Sarah Burgs Suite 106,Winnsboro,SC,29180,34.381,-81.109,14267,Solicitor,1963-03-08,eed8c6519b12944b2539236df27c0d7a,1362792604,34.400025,-80.500792,1
1044144,2020-03-09 07:22:00,3528040000000000.0,fraud_Pacocha-O'Reilly,grocery_pos,292.57,Traci,Bridges,F,00378 Sarah Burgs Suite 106,Winnsboro,SC,29180,34.381,-81.109,14267,Solicitor,1963-03-08,a2c0552bc32348bc49a10b5232212967,1362813752,34.106262,-80.918894,1
1046415,2020-03-09 22:17:00,3528040000000000.0,fraud_Kovacek Ltd,travel,11.56,Traci,Bridges,F,00378 Sarah Burgs Suite 106,Winnsboro,SC,29180,34.381,-81.109,14267,Solicitor,1963-03-08,fb000322bb887503d03a72c207f345c0,1362867476,34.429612,-80.380789,1
1046474,2020-03-09 22:31:00,3528040000000000.0,fraud_McGlynn-Heathcote,misc_net,668.01,Traci,Bridges,F,00378 Sarah Burgs Suite 106,Winnsboro,SC,29180,34.381,-81.109,14267,Solicitor,1963-03-08,9bc13b50e1527289ed83b380a186e069,1362868280,33.544922,-82.092394,1
1046607,2020-03-09 23:29:00,3528040000000000.0,fraud_Cormier LLC,shopping_net,938.92,Traci,Bridges,F,00378 Sarah Burgs Suite 106,Winnsboro,SC,29180,34.381,-81.109,14267,Solicitor,1963-03-08,1ae9a50fe508286b0d462c9d346a1499,1362871786,35.12731,-82.016364,1
1046621,2020-03-09 23:34:00,3528040000000000.0,fraud_Bednar Group,misc_net,882.02,Traci,Bridges,F,00378 Sarah Burgs Suite 106,Winnsboro,SC,29180,34.381,-81.109,14267,Solicitor,1963-03-08,fd09d1ec91b46c9150883faa5e85b51b,1362872059,34.447931,-81.993885,1
1046786,2020-03-10 00:53:00,3589290000000000.0,fraud_Barton Inc,grocery_pos,339.83,Paula,Estrada,F,350 Stacy Glens,Spencer,SD,57374,43.7557,-97.5936,343,"Development worker, international aid",1972-03-05,01a70f712024721ffa5ac0fc92fc4796,1362876785,43.044248,-97.386076,1
1046820,2020-03-10 01:11:00,3589290000000000.0,"fraud_Langworth, Boehm and Gulgowski",shopping_net,991.51,Paula,Estrada,F,350 Stacy Glens,Spencer,SD,57374,43.7557,-97.5936,343,"Development worker, international aid",1972-03-05,00274c0cef970be83a2f2b75da3b8a10,1362877918,43.179504,-97.207922,1
1046846,2020-03-10 01:28:00,3589290000000000.0,fraud_Marks Inc,gas_transport,7.61,Paula,Estrada,F,350 Stacy Glens,Spencer,SD,57374,43.7557,-97.5936,343,"Development worker, international aid",1972-03-05,2cbedfecdb3594a19c965e57b1b885c0,1362878910,43.356988,-96.770897,1
1047054,2020-03-10 03:40:00,3546670000000000.0,fraud_Kunze Inc,grocery_pos,289.37,Jordan,May,M,1626 Susan Course,Aledo,TX,76008,32.7004,-97.6039,13602,Optometrist,1984-07-05,70b8c60c7bc2ed6e82505c8018919b1f,1362886857,32.238135,-98.129466,1
1047089,2020-03-10 03:59:00,3589290000000000.0,fraud_Kris-Weimann,misc_net,690.49,Paula,Estrada,F,350 Stacy Glens,Spencer,SD,57374,43.7557,-97.5936,343,"Development worker, international aid",1972-03-05,fb1ddd251bbec9b84c9755e856d51723,1362887989,43.254214,-98.267759,1
1047157,2020-03-10 04:31:00,3546670000000000.0,"fraud_Casper, Hand and Zulauf",grocery_pos,324.74,Jordan,May,M,1626 Susan Course,Aledo,TX,76008,32.7004,-97.6039,13602,Optometrist,1984-07-05,4dca0549e43b7e265cae7fd8a7e563b4,1362889904,33.607221,-97.996506,1
1047208,2020-03-10 04:59:00,3589290000000000.0,fraud_Kiehn Inc,grocery_pos,331.33,Paula,Estrada,F,350 Stacy Glens,Spencer,SD,57374,43.7557,-97.5936,343,"Development worker, international aid",1972-03-05,d18c55035998e461aa9040e254b74925,1362891561,44.228731,-98.33052,1
1047521,2020-03-10 08:22:00,3589290000000000.0,fraud_Rau and Sons,grocery_pos,356.2,Paula,Estrada,F,350 Stacy Glens,Spencer,SD,57374,43.7557,-97.5936,343,"Development worker, international aid",1972-03-05,bdaeb5e3413a408d7e6c3720a35337d5,1362903771,43.988931,-97.989985,1
1047918,2020-03-10 12:09:00,3589290000000000.0,fraud_O'Connell-Ullrich,home,249.56,Paula,Estrada,F,350 Stacy Glens,Spencer,SD,57374,43.7557,-97.5936,343,"Development worker, international aid",1972-03-05,8f0bac74e340483b44babb0d6d07b85b,1362917373,42.868322,-98.537668,1
344013,2019-06-10 20:31:00,676292000000.0,"fraud_Effertz, Welch and Schowalter",entertainment,12.54,Lisa,Fitzpatrick,F,58761 Brewer Rapids,Skytop,PA,18357,41.2336,-75.2389,104,Financial trader,1927-08-25,5a383cb727cd9e3933d387efef729415,1339360304,41.950014,-76.116398,0
1015442,2020-02-23 07:11:00,4488940000000000.0,fraud_Wiegand-Lowe,grocery_net,26.65,Jacqueline,Washington,F,138 Stephen Ridges Apt. 978,Umatilla,FL,32784,28.9254,-81.6801,11432,Private music teacher,1986-03-31,69ef1fa5d31d052c5dbba75486756921,1361603499,29.89609,-81.978785,0
622858,2019-09-22 04:04:00,180047000000000.0,"fraud_Armstrong, Walter and Gottlieb",food_dining,47.93,Jared,Camacho,M,4257 Perez Mall,Canton,OH,44702,40.8027,-81.3739,192805,Building control surveyor,1963-06-30,84d9de9b0d9277736204eee8baab761d,1348286653,41.357292,-81.558532,0
244080,2019-05-02 15:37:00,3525590000000000.0,fraud_White and Sons,home,131.77,Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,98259b1c221c94676b3779e9aa705320,1335973029,35.561992,-78.500728,0
1046223,2020-03-09 21:05:00,4.97353e+18,fraud_Little Ltd,kids_pets,72.75,Mary,Rodriguez,F,8986 Fitzgerald Plains,Winslow,AR,72959,35.8312,-94.1187,2786,Musician,1965-09-27,04d3b7d5d677426e4f9a0d9497b99572,1362863136,35.322618,-95.001079,0
466078,2019-07-24 17:37:00,4191110000000000.0,fraud_Schuppe LLC,entertainment,86.48,Jennifer,Spencer,F,477 Wheeler Burg,Amanda,OH,43102,39.6251,-82.7552,4512,Farm manager,1992-10-03,9883b2aed53a8e1f577c650bdbada562,1343151469,40.528809,-82.300689,0
918982,2019-12-30 14:03:00,4.59974e+18,fraud_Tromp Group,travel,1.58,Mary,Myers,F,39787 Pamela Fall Suite 639,Tiptonville,TN,38079,36.3846,-89.4649,5577,Geochemist,1964-12-30,6b0fd34e6658a17c7548f2f1de28fd4c,1356876230,36.976785,-90.352472,0
119174,2019-03-08 14:45:00,2283740000000000.0,"fraud_Dare, Fritsch and Zboncak",health_fitness,11.24,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,1997-12-27,e972671b593184d5f1d39c2a3c32d09e,1331217906,33.390087,-84.036931,0
1000578,2020-02-14 21:11:00,4514240000000000.0,fraud_Bode-Schuster,kids_pets,115.49,Janet,Carpenter,F,9870 Collins Flat,Laramie,WY,82072,41.4247,-105.4781,35371,"Pilot, airline",1988-09-02,a28c536b075f73420632522b1410eac5,1360876290,40.938261,-105.733174,0
453437,2019-07-20 14:45:00,4979420000000000.0,fraud_Reilly LLC,home,43.34,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,68881,41.4193,-99.3844,73,Product designer,1935-02-10,0240601c597050aa587b2cdea2f6dfa4,1342795550,41.097939,-99.868105,0
189584,2019-04-08 03:08:00,3525590000000000.0,"fraud_Bernier, Streich and Jewess",grocery_net,38.47,Scott,Fuller,M,861 Karen Common,Haw River,NC,27258,36.0424,-79.3242,6006,Paramedic,1984-07-20,95dc9f4ded62fc6f7e06678cf3833e93,1333854525,36.009713,-78.91187,0
780418,2019-11-30 11:28:00,378905000000000.0,"fraud_Tillman, Dickinson and Labadie",gas_transport,76.24,Tina,Zimmerman,F,3595 Susan Island Suite 063,Thomas,OK,73669,35.7382,-98.7388,1675,Barrister,1986-05-01,99b1dc065cc2be4c7f6b3bb4bef93b43,1354274925,36.298577,-98.008986,0
264614,2019-05-11 20:00:00,2285070000000000.0,fraud_Rolfson-Kunde,personal_care,10.95,Richard,Brown,M,17819 Jose Mount Suite 657,Heidelberg,MS,39439,31.882,-88.9981,4573,"Exhibitions officer, museum/gallery",1988-02-15,d1e5d062b130559f9d5df21df0638c2b,1336766415,31.96535,-89.979833,0
14436,2019-01-09 00:27:00,348254000000000.0,"fraud_Mosciski, Ziemann and Farrell",shopping_net,9.97,Thomas,Gibson,M,32745 Silva Springs Suite 040,Grand Bay,AL,36541,30.4983,-88.3282,15647,Armed forces logistics/support/administrative officer,1948-03-22,9cef813b1b96e9304e134e0225672d6c,1326068840,31.483714,-89.231311,0
994544,2020-02-10 14:46:00,4634960000000000.0,fraud_Gutmann-Upton,misc_pos,35.95,Mackenzie,Smith,F,7178 Willis Drive,Hooper,NE,68031,41.6414,-96.5232,1745,"Engineer, automotive",1973-12-26,070bb52ff57a162ea6ae9b9f7e451bbb,1360507572,42.606857,-96.219381,0
149869,2019-03-22 01:49:00,3576280000000000.0,fraud_Hamill-Daugherty,misc_net,106.63,Chris,Dixon,M,919 Miller Isle,Williams,IN,47470,38.7735,-86.6285,1735,Financial adviser,1990-06-13,5da5886743b62a0d66b26f12b986fd49,1332380971,39.198871,-86.472966,0
53205,2019-02-01 13:13:00,6011500000000000.0,fraud_Boyer PLC,shopping_net,9.58,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,1971-11-02,0e8438b88af2e6d9e826a244120fae76,1328101995,32.901195,-86.372717,0
328032,2019-06-05 15:35:00,370877000000000.0,fraud_Abbott-Steuber,personal_care,45.87,Sarah,Clark,F,25961 Beverly Union Apt. 042,North Wilkesboro,NC,28659,36.2017,-81.1286,21134,Dispensing optician,1984-03-06,85558a8f5efeb30c9621b3279c91ac43,1338910506,35.443623,-80.957543,0
251583,2019-05-05 18:32:00,36913600000000.0,fraud_Effertz LLC,entertainment,8.03,Ana,Mccormick,F,4503 Patricia Route,Meridian,ID,83646,43.6498,-116.4306,84106,Intelligence analyst,1971-02-11,55146683feb7058687f0270b13f1f9a5,1336242762,44.087965,-117.211494,0
354975,2019-06-15 13:13:00,6569100000000000.0,fraud_Romaguera and Sons,travel,6.75,Steven,Johnson,M,7470 John Tunnel Suite 937,Aurora,CO,80014,39.6662,-104.835,389246,"Scientist, marine",1969-12-12,bdf22d3032c019bffb23db4322519a0b,1339766037,40.664318,-104.534219,0
605264,2019-09-14 15:33:00,4.90663e+18,"fraud_Durgan, Gislason and Spencer",home,58.58,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,53fd0339f12953ca5530d4015cf9005e,1347636821,24.893877,-80.640694,0
74185,2019-02-12 23:08:00,4951650000000000.0,fraud_Botsford Ltd,shopping_pos,6.66,Kimberly,Miller,F,75533 Tamara Valleys,Logan,IL,62856,37.9943,-88.9417,324,"Scientist, research (physical sciences)",1976-06-15,f6f49c81e97e3daae44ce3382cac0fe5,1329088099,37.639138,-88.54685,0
806374,2019-12-06 01:12:00,30150700000000.0,fraud_Rodriguez Group,gas_transport,45.99,Raymond,Lloyd,M,5930 Rebecca Bridge Apt. 444,Paint Rock,AL,35764,34.7031,-86.3068,653,Paediatric nurse,1966-06-19,e4ea532174ced4ed26c2fa0e102d3c07,1354756359,34.338628,-86.981914,0
190245,2019-04-08 09:22:00,2297450000000000.0,fraud_Nader-Heller,misc_net,157.96,Laura,Walker,F,611 Michael Rue,Cisco,IL,61830,39.9972,-88.6962,478,Landscape architect,1960-01-13,e33daa9abd00b92cf5a5cf951d7c210c,1333876924,40.367346,-88.477026,0
451698,2019-07-20 00:19:00,2224100000000000.0,fraud_Friesen-Stamm,gas_transport,71.66,Sheri,Thomas,F,019 Kimberly Light Apt. 039,Kings Bay,GA,31547,30.7906,-81.5607,1293,Naval architect,1963-09-11,8277e15e2d4006f9d4e5423967c5e784,1342743558,30.201848,-80.929031,0
164336,2019-03-28 10:13:00,3514900000000000.0,fraud_Metz-Boehm,shopping_pos,1.37,Steven,Faulkner,M,841 Cheryl Centers Suite 115,Farmington,NY,14425,42.958,-77.3083,10717,Cytogeneticist,1952-10-13,9f12143f0ab8e54d13571c53e65494af,1332929582,43.475285,-77.198644,0
939717,2020-01-10 03:36:00,213126000000000.0,fraud_Kutch and Sons,grocery_pos,140.59,Adam,Kirk,M,40847 Stark Junctions,Big Indian,NY,12410,42.074,-74.453,397,Psychiatrist,1931-09-12,aa8ff7a1612a3787b45c29adc7cb9bf0,1357788976,41.285706,-74.511219,0
768535,2019-11-25 01:13:00,4587580000000000.0,fraud_Koepp-Witting,grocery_pos,107.53,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,1976-04-12,01c2f2cb86a664971bde512d7bc22040,1353806027,44.564126,-69.061306,0
641392,2019-09-29 23:07:00,4658120000000.0,fraud_Corwin-Romaguera,travel,7.18,Dwayne,Martinez,M,490 Baldwin Alley Apt. 468,Crownpoint,NM,87313,35.7206,-108.0271,5662,IT consultant,1989-04-08,5fe889568a424c69402c8e4485109a1b,1348960075,35.998581,-108.260906,0
537417,2019-08-18 19:10:00,630413000000.0,fraud_Kulas Group,health_fitness,17.52,Heather,Stanton,F,445 Jerry Lights Apt. 081,Republic,MI,49879,46.368,-87.9938,1038,Armed forces training and education officer,1964-04-22,98bc18c8dc5d19a6a4fbc7b5f0043dbd,1345317016,46.82108,-87.358453,0
679576,2019-10-16 23:31:00,3586010000000000.0,fraud_Kessler Group,travel,32.99,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,b988cc600f5a1426acc022734dd092c5,1350430261,47.138797,-121.429489,0
926254,2020-01-02 02:23:00,4.64685e+18,fraud_Boyer PLC,misc_pos,610.78,Julia,Bell,F,576 House Crossroad,West Sayville,NY,11796,40.732,-73.1,4056,Film/video editor,1990-06-25,414a868f1b14eaae394104ad590f0de7,1357093420,41.40598,-72.748255,0
349739,2019-06-13 13:06:00,374930000000000.0,fraud_Jacobi and Sons,shopping_pos,1.67,Daniel,Escobar,M,61390 Hayes Port,Romulus,MI,48174,42.2203,-83.3583,31515,Police officer,1971-11-05,fa2b3d3440ca7457b239e6e54b96b32c,1339592810,41.46058,-83.434225,0
830239,2019-12-10 20:04:00,3521420000000000.0,fraud_Kling-Ernser,entertainment,18.95,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,1975-11-30,b03e92adf33eeeaae823c48692c828ae,1355169849,40.704343,-86.586274,0
931033,2020-01-05 01:07:00,30328400000000.0,fraud_Botsford Ltd,shopping_pos,5.84,Helen,Campbell,F,182 Sergio Summit Apt. 129,Browning,MO,64630,40.029,-93.1607,602,Cytogeneticist,1954-07-14,aea5570644e718275a4844fe82825622,1357348021,39.545168,-93.805362,0
563772,2019-08-28 00:44:00,4500000000000.0,fraud_Gleason-Macejkovic,shopping_net,2.56,Joseph,Nixon,M,86882 Desiree Camp Suite 047,Tyaskin,MD,21865,38.2833,-75.8465,470,Music tutor,1965-04-07,4da78e7d539b06f1aab6c1f97fdc17a8,1346114677,37.453773,-76.062204,0
718670,2019-11-03 07:02:00,4634960000000000.0,"fraud_Greenholt, Jacobi and Gleason",gas_transport,66.73,Mackenzie,Smith,F,7178 Willis Drive,Hooper,NE,68031,41.6414,-96.5232,1745,"Engineer, automotive",1973-12-26,77a40f8fc039b725ba0ebebee3ea0eb1,1351926148,41.460486,-96.740455,0
337613,2019-06-09 04:37:00,6524380000000000.0,"fraud_Tillman, Fritsch and Schmitt",misc_net,346.01,Jasmine,Foster,F,954 White Alley Apt. 251,Phil Campbell,AL,35581,34.347,-87.7154,5778,"Engineer, aeronautical",1952-12-05,6714072310885d984ca2a03514eadef0,1339216664,34.686118,-87.363209,0
